County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_July,Cum_Covid_death_in_August,Cum_Covid_death_in_September
39123,18232.878730336623,0.009588502370308838,8656.0,8.4,180.1357186921653,3728.5626156693397,5796.421961752005,8012.338062924121
39125,23415.316024290438,0.009975279375542996,7555.0,7.2,305.2699228791774,10.711225364181663,10.711225364181663,10.711225364181663
39127,33378.84059916551,0.011071689668070322,8446.0,8.5,105.16411136325897,243.5379421043892,583.9375657275696,1317.31886865556
39133,19410.895402969658,0.011241858466656962,7376.0,8.1,160.03348392894515,3531.200374232147,4740.068691295409,5949.552521758399
39135,21464.65740271271,0.008883112321794166,9857.0,7.2,293.5277139083215,305.7580353211682,491.6589207964385,1284.1837483489066
39137,12855.651161784428,0.007670067410690759,5718.0,5.2,673.3410117834677,4013.4668202356693,5569.829597472019,7335.873128377781
39139,25502.861723018006,0.012551662265343766,9964.0,9.4,169.2061343414167,352.4439968965119,700.7610149066477,1153.9032966307345
39141,29736.577670452112,0.013418440974609072,9781.0,8.2,416.0905747006496,293.4808128766337,549.1352098713902,1316.0984008556597
39143,22690.962530431418,0.0105653368054434,8226.0,7.6,138.41894801599508,1970.3339143511398,2862.3671348986636,3862.0595372364055
39147,24470.264832870267,0.010649330846544987,7484.0,8.2,137.7360542245098,371.52488310558556,737.6128167023089,1469.7886838957554
39149,18611.140109443986,0.009501682880082725,7619.0,7.8,267.54476229676885,568.0181107223708,823.2146532208274,1271.8666392261782
39151,24682.501928935337,0.010856700223957372,8650.0,8.8,140.0409059756183,2614.9063965505143,3814.2933465729107,5139.150472469415
39153,23435.213844598766,0.013077633217181379,8843.0,9.5,160.25492917915096,3038.374308935275,4337.788555912704,5694.317881455713
39155,28518.223661929544,0.010916759237793996,10530.0,11.3,106.07453503995474,2936.244153272652,4681.9279299301925,6630.163556830696
39157,23360.8570353264,0.010688051307098028,7102.0,8.1,246.77400067400828,660.9629621576962,1152.336743235457,1773.0766303934251
39159,12517.986986214135,0.009480266372072835,5529.0,5.9,203.43120634705366,110.19190343798739,162.74496507764292,247.5079677222486
39161,22876.18852718259,0.008656581432954984,8409.0,6.7,247.56852343059242,77.80725022104333,261.71529619805483,548.1874447391689
39165,9313.569437040383,0.009102217355492517,5977.0,7.0,307.3290082778493,877.230373142599,1397.6862942344908,1989.7528580319008
39167,24467.376040985462,0.010493662655163277,9158.0,9.1,118.5091218640984,3114.620019695882,4271.335814791942,5423.044182203602
39169,19045.887029039728,0.012414193953291132,7496.0,6.4,303.3445683173451,4274.479301702532,5870.711260910898,7563.736928528217
39171,23941.756032538022,0.009520144062239411,7967.0,7.5,218.03117845851958,419.7100185326502,673.1712634906792,918.4563392565136
39175,18117.508772197434,0.01045219856827689,7947.0,5.9,243.43193092044825,1644.3137975381223,2907.404005144222,4487.415028476943
39001,41790.70031745431,0.012877920310947262,12223.0,9.2,151.6354971478085,339.37468409271423,642.6456783883312,1075.8899559534984
39031,28778.89577179498,0.01191864565828976,8559.0,9.4,144.80874316939892,311.4754098360656,980.8743169398906,1808.7431693989072
39041,7445.616639153403,0.008663316181793109,4125.0,6.2,154.89274633444404,587.0626311688188,871.510730147196,1160.261405412641
39047,31214.04969143518,0.010607218001988019,10999.0,8.1,406.66082383873794,0.0,101.66520595968449,680.105170902717
39049,23584.61657008412,0.016778359959674798,8233.0,9.1,194.4171889097145,2306.3498476559057,3573.175288360182,4914.274170765123
39079,33088.034182655254,0.012784872752235242,12111.0,8.9,401.07364329127205,0.0,18.51109122882794,320.8589146330176
39087,35543.49572767483,0.011286184289825283,11963.0,9.5,274.12004103392024,3.36343608630577,223.66849973933367,1130.1145249987387
39097,20254.02243706167,0.012845001549540987,8525.0,6.3,241.44329435961637,1631.977822986296,2356.307706065145,3129.8204824394716
39101,30782.32716899656,0.013009631127095366,9999.0,7.9,244.2658964865654,4256.986158265866,6404.682531147743,8550.842640529703
39115,36768.84546678805,0.011565321394854729,8757.0,8.6,158.53322304935207,0.0,0.0,0.0
39129,18696.94652032034,0.011282586089382861,8196.0,7.3,419.11148365465215,5905.195271738201,8139.31607848504,10392.254135518415
39131,42532.74625689302,0.013343008728478073,13085.0,9.3,205.24269047961977,0.0,0.0,0.0
39173,14030.498863419496,0.011949358367853045,5734.0,7.3,216.33273962864152,3467.4392471926435,4864.046721756346,6423.477071022879
39009,26453.38030744097,0.016989251566918304,7014.0,8.5,420.9591746138656,189.8143187349794,269.413871752874,361.2595098504447
39035,30120.53378653164,0.018220639167981133,9085.0,13.1,113.59661622966111,2343.345165302104,3666.749792724635,5191.76209969945
39061,23244.14289452819,0.016039033467944143,9116.0,9.2,279.88691981264213,2000.0660572275783,3012.3319057632484,4116.9555447091225
39105,37444.78825109694,0.01316622849578732,12075.0,10.4,87.30955603090757,0.0,65.4821670231807,1034.618238966255
39121,19858.01547493014,0.01424069819318246,7423.0,9.0,409.04048807542983,0.0,0.0,0.0
39145,38849.27241924252,0.013620644480158213,13060.0,8.9,278.8326207610803,5.311097538306291,59.74984730594577,270.8659744536208
39163,42970.13827892509,0.01351507656338351,10841.0,9.2,236.9124952235384,1016.4310278945358,1490.2560183416124,2101.6431027894537
39095,31301.642065848184,0.015029346379419415,9839.0,10.8,132.36900837636688,5820.0341778180355,8206.178154211062,10689.439427755004
39075,11218.99681042712,0.017163496857843335,5172.0,4.2,343.49408553230205,607.3703366696997,1064.604185623294,1569.6087352138309
