County_FIPS,Medicaid,SVI,YPLL,Unemp,Covid_last_14,Cum_Covid_death_in_June,Cum_Covid_death_in_July,Cum_Covid_death_in_August
48257,215.42451261739714,0.003227423599215326,7519.0,7.9,143.9546395992773,102.82474257091235,262.2030935558265,924.6882206912761
48265,250.84687175941926,0.003579381584087946,7993.0,6.6,281.36882129277564,49.429657794676814,142.5855513307985,558.93536121673
48269,227.27272727272725,0.0025391625814473067,8500.241558457017,1.8,0.0,0.0,0.0,0.0
48285,190.2622533762754,0.0035494956940562753,6554.0,6.2,1374.4169891832887,332.44021038007344,754.1927160861367,4242.334027984519
48287,234.56327882338672,0.0034421888996710947,8048.0,5.2,63.80880561517489,417.65763675387205,1136.9569000522072,3178.838679737804
48289,293.7673680031758,0.0034923817131017948,11167.0,8.5,166.62836129625376,0.0,40.220638933578485,557.343139508159
48293,390.5246948298534,0.004148924621105495,9745.0,8.0,243.20518837735207,375.47467679310495,554.6784998079959,1100.8234842343304
48295,214.2676377133538,0.0029780710485573848,8500.241558457017,4.6,123.72409526755337,0.0,0.0,0.0
48303,268.21736876507316,0.0042293744094411044,8347.0,6.9,486.5263435822635,1205.2072164317754,1838.560835112326,2713.406682572955
48331,319.93788751634304,0.003344878970741941,9286.0,8.2,104.74157031785037,273.93949160053177,495.5081980421383,942.6741328606535
48349,324.79324000486173,0.00423168314199843,9241.0,7.1,357.1927443976613,444.99431285295236,969.8082333925329,2007.4631333186999
48351,294.2258183155572,0.0034847643496841297,10057.0,12.3,102.97903641044502,0.0,147.1129091577786,1235.7484369253402
48353,294.09220655652626,0.0039039405489199055,9814.0,6.1,292.23868424629603,0.0,176.70246024194645,897.1047981514205
48365,310.89545101789645,0.003421153211821721,10292.0,9.0,142.27817539018713,5104.768474605501,8226.265413469,10726.912132448046
48379,224.76644340157208,0.003029411506734558,8895.0,5.2,55.937350167812056,0.0,159.821000479463,487.45405146236214
48393,149.03129657228018,0.0022905007717243147,8500.241558457017,4.9,117.096018735363,0.0,0.0,0.0
