County_FIPS,Proportional_allocation_to_Medicaid_demand,Medicaid_demand,Percentile_ranks_Medicaid_demand,Proportional_allocation_to_Medicaid_capita,Medicaid_capita,Percentile_ranks_Medicaid_capita,Proportional_allocation_to_Covid,Covid,Percentile_ranks_Covid,Proportional_allocation_to_SVI,SVI,Percentile_ranks_SVI,Proportional_allocation_to_YPLL,YPLL,Percentile_ranks_YPLL,Proportional_allocation_to_Unemployment,Unemployment,Percentile_ranks_Unemployment,Proportional_allocation_to_Unemployment_capita,Unemployment_capita,Percentile_ranks_Unemployment_capita,Proportional_allocation_to_Covid_capita,Covid_capita,Percentile_ranks_Covid_capita,Proportional_allocation_to_Covid_death_capita,Covid_death_capita,Percentile_ranks_Covid_death_capita
31157,88.51807232778206,6751.929472392032,95.6989247311828,50.83084298098186,18956.509271694176,91.39784946236558,29.444492484883472,49.0,81.72043010752688,45.976987340613874,0.013798471059056683,87.09677419354838,35.811442660629204,7424.0,41.935483870967744,60.66814868032501,502,93.54838709677419,46.57862087687865,2.8,84.94623655913979,16.387421459309135,137.57089112246618,23.655913978494624,72.00331430317401,258.2963670054467,90.3225806451613
31165,2.511832413705089,191.59607589513752,17.204301075268816,44.061269308614065,16431.910454128432,79.56989247311827,0.0,0.0,3.225806451612903,26.27096070309226,0.007884359370258685,19.35483870967742,41.00295166651143,8500.241558457017,74.73118279569893,0.9668230865390439,8,11.827956989247312,18.298743915916614,1.1,3.225806451612903,0.0,0.0,3.225806451612903,0.0,0.0,5.913978494623656
31167,8.372774712350296,638.653586317125,43.01075268817204,28.92761262040766,10788.067336437924,29.032258064516128,2.4036320395823245,4.0,23.655913978494624,29.751467116742802,0.008928918176685625,37.634408602150536,41.00295166651143,8500.241558457017,74.73118279569893,12.931258782459711,107,66.66666666666667,51.56918739940137,3.1,94.08602150537635,8.048637307469287,67.56756756756756,9.67741935483871,42.3794184041827,152.02702702702703,67.74193548387096
31171,1.1529722554711883,87.94573975514508,8.602150537634408,32.66228419208102,12180.850381599043,41.935483870967744,0.0,0.0,3.225806451612903,19.97561506280561,0.0059950197321323615,3.225806451612903,41.00295166651143,8500.241558457017,74.73118279569893,1.450234629808566,12,14.516129032258064,48.24214305105289,2.9,87.63440860215054,0.0,0.0,3.225806451612903,38.60975022357058,138.50415512465375,60.215053763440864
31177,29.90864934132999,2281.3543681721562,82.79569892473118,29.510960408457642,11005.617097651388,30.107526881720432,40.260836663003936,67.0,88.17204301075269,28.40352190233998,0.008524377033257959,29.032258064516128,22.34838548581561,4633.0,3.225806451612903,28.762986824536554,238,81.72043010752688,34.933965657658995,2.1,50.53763440860215,38.50175480769235,323.218679145159,63.44086021505376,25.551090432097116,91.65902841429882,38.70967741935484
31181,5.998200900487015,457.52724134521907,31.182795698924732,35.18308798182449,13120.941822346402,49.46236559139785,3.0045400494779058,5.0,28.49462365591398,29.163012663200544,0.008752313048415221,34.40860215053763,41.00295166651143,8500.241558457017,74.73118279569893,4.471556775243078,37,33.333333333333336,38.26101000600747,2.3,66.66666666666667,17.080560962223327,143.38973329509608,24.731182795698924,31.9773325625672,114.71178663607685,48.38709677419355
31183,2.154960048916388,164.37477549473545,15.053763440860216,56.29143955344449,20992.947061907464,98.9247311827957,2.4036320395823245,4.0,23.655913978494624,23.35747180873412,0.007009972105781016,7.526881720430108,41.00295166651143,8500.241558457017,74.73118279569893,0.8459702007216633,7,8.064516129032258,19.962266090090854,1.2,5.376344086021505,60.85304324421224,510.8556832694764,90.3225806451613,0.0,0.0,5.913978494623656
31185,24.26732080563168,1851.0484272273395,77.41935483870968,36.28543850850161,13532.044939157393,52.68817204301075,21.63268835624092,36.0,77.95698924731182,39.898916040885005,0.011974339123163034,74.19354838709677,33.60699367141751,6967.0,34.40860215053763,17.04025690025065,141,76.34408602150538,33.270443483484755,2.0,42.473118279569896,31.349615888731904,263.17713283134736,59.13978494623656,18.340972070528668,65.79428320783684,27.956989247311828
32001,72.52910714772437,5532.332587899117,58.8235294117647,600.1048636297583,22210.175390016127,64.70588235294117,27.82266303801653,31.0,41.1764705882353,474.85278255111814,0.05287106824235963,35.294117647058826,568.4205577659221,8859.0,76.47058823529412,27.035784763763555,456,58.8235294117647,416.35328415937187,4.2,41.1764705882353,220.11449428874434,124.45300895258741,29.41176470588235,931.4407688865783,196.71604640892852,88.23529411764706
32019,187.67316706980174,14315.223485928102,88.23529411764706,672.5582794364831,24891.71185172683,88.23529411764706,71.80042074326846,80.0,70.58823529411765,454.91998933368626,0.05065171077161293,29.41176470588235,513.625303636551,8005.0,47.05882352941177,87.51056647218203,1476,82.3529411764706,654.2694465361557,6.6,88.23529411764706,246.03101567697433,139.10624239262737,35.294117647058826,461.06283353843116,97.37436967483916,52.94117647058823
33001,144.95758734914577,11056.989612756779,40.0,275.75384123565215,18036.6207408394,70.0,96.04295584363535,183.0,50.0,220.5658247582015,0.08697548692177845,30.0,276.68576541138793,7494.0,80.0,106.99841529751997,1170,40.0,259.0490537073998,3.8,65.0,237.89433490157884,298.5172014420175,50.0,562.0382590601488,146.81173841410697,100.0
33005,153.8003159891808,11731.490068436931,50.0,235.7330795795865,15418.926290907448,50.0,92.89400647171288,177.0,40.0,244.2669138782832,0.09632151216868796,50.0,269.486175839034,7299.0,60.0,129.03825981606897,1411,50.0,238.5978126252367,3.5,40.0,185.39113358674948,232.63455345994612,20.0,110.69518604099429,28.91502924360912,30.0
33007,106.48597573340894,8122.474643239235,10.0,393.4381654837524,25734.16545714677,100.0,34.63844309114718,66.0,10.0,301.23562010690677,0.1187859214622408,90.0,294.22322719019894,7969.0,100.0,60.72388697226775,664,10.0,320.4027769538893,4.7,100.0,166.64043813199663,209.1055983271552,10.0,376.0005819930134,98.21626588093653,80.0
33009,192.31499284180094,14669.2899427711,60.0,249.507402890583,16319.88289919576,60.0,141.17789684119077,269.0,60.0,270.730388245101,0.10675682584984969,70.0,205.39136815900068,5563.0,10.0,141.29277917493022,1545,60.0,218.14657154307358,3.2,20.0,238.49263073571578,299.2679616402999,60.0,72.40390095575297,18.91284515942416,20.0
33013,275.4309000265459,21009.15623885565,80.0,212.16559058393617,13877.414270898304,20.0,226.72435477841788,432.0,70.0,259.52986159522624,0.10234013409707629,60.0,236.29422186187387,6400.0,30.0,242.25538643002596,2649,80.0,218.14657154307358,3.2,20.0,227.40417180481793,285.3538189192224,40.0,257.93199231032804,67.3752072448164,70.0
33015,392.6831849807767,29952.857086250915,90.0,147.8314028111441,9669.417238733029,10.0,646.0594461394269,1231.0,90.0,212.42010497592594,0.0837633939097787,20.0,206.31439246314864,5588.0,20.0,634.3085542765799,6936,90.0,265.86613406812086,3.9,80.0,316.6903556346933,397.39289599669434,90.0,237.28395560245593,61.9816702123195,60.0
33017,242.21324731057007,18475.399656966245,70.0,216.22571338901997,14142.980454376951,30.0,304.92326418115925,581.0,80.0,277.70988190900255,0.10950904215784205,80.0,271.8121970854868,7362.0,70.0,225.6111884948562,2467,70.0,245.41489298595775,3.6,50.0,354.43611728690786,444.7574502614194,100.0,202.20937590776677,52.81973161452313,50.0
33019,110.18958610537165,8404.976457468909,20.0,297.8258292161246,19480.314414937442,90.0,86.59610772786795,165.0,30.0,226.6277349623055,0.08936587352068168,40.0,240.8724224104477,6524.0,40.0,69.68614739889762,762,20.0,218.14657154307358,3.2,20.0,304.76012543226545,382.42247253511334,70.0,150.83894315368315,39.40110323089047,40.0
34005,858.3612503636712,65473.57473882489,47.61904761904762,823.0672367381527,14701.632818042679,33.333333333333336,1041.1811053873657,2221.0,57.142857142857146,896.6966750198759,0.03886999409515466,38.095238095238095,1118.2691601527117,6639.0,57.142857142857146,1011.3754480244759,19538,52.38095238095238,929.4035167846121,8.4,28.571428571428573,1030.1365702894884,498.7100004715403,42.857142857142854,754.3315733766642,159.200986192851,9.523809523809524
34015,643.0637960582586,49051.24211421977,38.095238095238095,941.6263846179969,16819.337158039398,47.61904761904762,600.0503443925385,1280.0,33.333333333333336,877.2911081860348,0.03802880187346184,33.333333333333336,1259.0844964816267,7475.0,76.19047619047619,725.1693444249606,14009,38.095238095238095,1017.9181374307655,9.2,54.76190476190476,906.5996868663711,438.90329040310525,19.047619047619047,836.7247748949111,176.58999574812438,14.285714285714286
34019,146.13744047020822,11146.985755371546,4.761904761904762,501.7738941389797,8962.688854613652,4.761904761904762,257.36534302461223,549.0,19.047619047619047,705.9445632408116,0.03060127439869079,4.761904761904762,748.0393643979805,4441.0,14.285714285714286,238.22038140079013,4602,9.523809523809524,807.6959133961509,7.3,4.761904761904762,911.8007523052853,441.42123163760044,23.80952380952381,586.7027540212306,123.82307772712288,4.761904761904762
34029,1836.7345517016004,140101.35813477827,85.71428571428571,1291.7853011547613,23073.87820779436,66.66666666666667,2110.958359999688,4503.0,90.47619047619048,945.0373619723466,0.04096546547220265,42.857142857142854,1153.641433632463,6849.0,66.66666666666667,1290.8003977857677,24936,61.904761904761905,995.7894822692272,9.0,45.23809523809524,1531.887687594598,741.6178897405408,100.0,1364.0685978336958,287.8854255532901,85.71428571428571
34033,195.43531999498762,14907.300422609509,9.523809523809524,1337.7919149579757,23895.64866972751,71.42857142857143,102.19607427935422,218.0,4.761904761904762,1199.4649913019273,0.051994390553770274,71.42857142857143,1587.541321650747,9425.0,95.23809523809524,154.7759540174625,2990,4.761904761904762,1128.5614132384574,10.2,61.904761904761905,721.8102454618185,349.4429750741364,4.761904761904762,1177.2482431734695,248.45716117656485,71.42857142857143
34037,238.11248808295866,18162.60435584893,23.80952380952381,723.7834283095367,12928.224727983123,23.80952380952381,318.30795612697943,679.0,23.80952380952381,710.4657323048081,0.030797257967846815,9.523809523809524,1075.8224319770102,6387.0,52.38095238095238,338.22945938130437,6534,23.80952380952381,995.7894822692272,9.0,45.23809523809524,998.3372421232958,483.3153009509709,33.333333333333336,900.5100493326779,190.0518193724731,19.047619047619047
34041,219.8977608436644,16773.232101749658,14.285714285714286,892.0603841389558,15933.988906067103,38.095238095238095,255.49018569838555,545.0,14.285714285714286,868.8279247855855,0.03766193992564166,23.80952380952381,1148.9251305018297,6821.0,61.904761904761905,241.42978245399505,4664,14.285714285714286,896.2105340423044,8.1,16.666666666666668,1069.4266048033937,517.7311028147473,47.61904761904762,940.7420831837918,198.54275318950857,33.333333333333336
35028,13.747235441441212,1048.6035416278132,9.090909090909092,42.010599590060956,5413.823850626327,3.0303030303030303,26.364165944514735,17.0,30.303030303030305,228.34365196143523,0.022558499807340218,12.121212121212121,144.2988878911364,4614.0,3.0303030303030303,42.3842450602284,264,27.272727272727273,131.93095631131743,2.9,3.0303030303030303,100.68556186994515,87.76911559708813,15.151515151515152,26.339974828776164,15.48866745830967,9.090909090909092
36017,214.47749779398652,16359.788463961002,35.483870967741936,1573.3714368182095,34655.42920321351,85.48387096774194,199.79626057722712,236.0,30.64516129032258,1248.797504325149,0.015208773351932211,61.29032258064516,1600.7050888983713,7863.0,88.70967741935483,108.48223412377446,972,20.967741935483872,1070.9031752482485,4.6,14.516129032258064,1452.0011482868726,499.92585845319553,70.96774193548387,1336.2390981027258,129.21812443069885,56.45161290322581
36021,195.2914867229608,14896.32919285981,25.806451612903224,1137.3837841735178,25052.268197406385,24.193548387096776,229.4270619340193,271.0,38.70967741935484,1131.8450659511625,0.01378444064624908,32.25806451612903,1392.2449577738726,6839.0,59.67741935483871,134.0402913401781,1201,27.419354838709676,931.2201523897814,4.0,2.4193548387096775,1323.7270415778398,455.76091892164607,56.45161290322581,1565.2043368203554,151.3597147710264,70.96774193548387
36023,158.503176586772,12090.212103817963,14.516129032258064,1153.6135126503614,25409.747806515126,27.419354838709676,149.00060110844058,176.0,17.741935483870968,1105.8089598127615,0.01346735382003879,22.580645161290324,1428.6847658512997,7018.0,67.74193548387096,128.01350055552396,1147,25.806451612903224,1187.3056942969713,5.1,46.774193548387096,1074.3368226370978,369.8955465416868,32.25806451612903,1304.0025090081492,126.10075450284778,53.225806451612904
36025,190.39187770482263,14522.599697144371,22.580645161290324,1493.8989273096784,32904.95003318086,75.80645161290323,104.9776962354922,124.0,11.290322580645162,1254.320596931115,0.015276037630852484,66.12903225806451,1394.687849935488,6851.0,61.29032258064516,94.64293676642052,848,14.516129032258064,1094.1836790579932,4.7,22.580645161290324,816.0183275975407,280.95615724481706,11.290322580645162,726.3389014065253,70.23903931120427,20.967741935483872
36027,820.4453040372537,62581.44447951486,74.19354838709677,965.6868642167143,21270.433651073305,9.67741935483871,1462.9149927010528,1728.0,80.64516129032258,1295.9204460122617,0.015782671151466098,75.80645161290323,1171.1632171476954,5753.0,20.967741935483872,767.9693960963909,6881,77.41935483870968,1164.0251904872268,5.0,41.935483870967744,1705.8304320583377,587.319606550245,85.48387096774194,1363.7137786648734,131.8750042485504,59.67741935483871
36031,125.3442064640189,9560.931678269033,11.290322580645162,1176.8209921538578,25920.92091166879,29.032258064516128,93.97197001725513,111.0,9.67741935483871,1126.0450691331048,0.013713804024425081,29.032258064516128,1071.2082128682728,5262.0,14.516129032258064,87.8348953244964,787,11.290322580645162,1187.3056942969713,5.1,46.774193548387096,874.0465235508442,300.93533956893043,17.741935483870968,672.8561028181294,65.06710044733632,14.516129032258064
36035,245.24440290788434,18706.60836129869,38.70967741935484,1590.9336117853206,35042.257575068266,88.70967741935483,343.71729573878906,406.0,56.45161290322581,1114.7980149865573,0.013576829137144066,24.193548387096776,1362.93025183449,6695.0,54.83870967741935,139.50904594106797,1250,30.64516129032258,1373.5497247749279,5.9,81.45161290322581,2208.9425244018857,760.5417454995036,96.7741935483871,1433.4728940557354,138.62090927823465,61.29032258064516
36037,197.08965972961752,15033.489176135845,27.419354838709676,1191.5623155054082,26245.616578449448,33.87096774193548,138.84146921468326,164.0,12.903225806451612,936.3751125203501,0.01140386396464488,3.225806451612903,1610.2730831980307,7910.0,91.93548387096774,142.96887028040646,1281,35.483870967741936,1047.622671438504,4.5,9.67741935483871,831.5764802381149,286.31284916201116,12.903225806451612,2112.2416130093866,204.25977653631284,88.70967741935483
36039,166.66919161700227,12713.094596677027,16.129032258064516,1223.149909623174,26941.371951930632,38.70967741935484,151.5403840818799,179.0,19.35483870967742,1135.9260424475397,0.013834141775834138,35.483870967741936,1608.2373397300182,7900.0,90.3225806451613,118.75009990503706,1064,24.193548387096776,1257.147205726205,5.4,60.483870967741936,1101.7493907425592,379.33372891413075,35.483870967741936,1468.2634026075918,141.98525048741206,64.51612903225806
36045,430.58819859401916,32844.153426493824,59.67741935483871,1357.6294545744556,29903.448318820967,58.064516129032256,429.2233225112464,507.0,60.483870967741936,1250.390505369894,0.015228174088845126,64.51612903225806,1330.154781999486,6534.0,44.354838709677416,243.52699059472823,2182,58.064516129032256,1233.8667019164604,5.3,53.225806451612904,1340.7028044725525,461.60569586831036,58.064516129032256,517.8293130180427,50.07556858531967,9.67741935483871
36049,97.33230036032003,7424.255975491879,6.451612903225806,1281.8087323110003,28233.40422684773,46.774193548387096,139.68806353916304,165.0,14.516129032258064,1035.1317332726226,0.012606594637009333,12.903225806451612,1411.3809463731918,6933.0,64.51612903225806,61.04915850381135,547,6.451612903225806,1140.7446866774824,4.9,35.483870967741936,1822.4499576181652,627.4718588378461,88.70967741935483,1101.1058809142514,106.48007301490722,41.935483870967744
36053,234.15841886684447,17860.99818917487,37.096774193548384,1143.058348984491,25177.257424021183,25.806451612903224,195.56328895482824,231.0,29.032258064516128,1025.9605242399512,0.012494900916403708,11.290322580645162,1105.408703130886,5430.0,17.741935483870968,160.60281368735744,1439,38.70967741935484,1094.1836790579932,4.7,22.580645161290324,945.7493088586032,325.6227005539815,25.806451612903224,1180.724173108747,114.17938850594156,46.774193548387096
36063,857.646039174969,65419.02028031726,75.80645161290323,1419.1693195752018,31258.9390724993,67.74193548387096,910.0888988157592,1075.0,75.80645161290323,1025.411431356372,0.012488213659913693,9.67741935483871,1565.8938755953545,7692.0,87.09677419354838,639.174644883597,5727,75.80645161290323,1396.830228584672,6.0,85.48387096774194,1491.9010555169718,513.6634477090611,75.80645161290323,1447.7666240339709,140.0031536546557,62.903225806451616
36069,332.89296423235555,25392.21378465265,54.83870967741935,1050.144803094732,23130.722997214943,14.516129032258064,279.3761270783261,330.0,49.193548387096776,1022.8183580784528,0.012456633308710047,8.064516129032258,1255.2394223766194,6166.0,32.25806451612903,269.754691231649,2417,61.29032258064516,1070.9031752482485,4.6,14.516129032258064,873.0999040878739,300.6094172731993,16.129032258064516,828.9571005368877,80.16251127285315,29.032258064516128
36073,177.32625365645418,13525.987708569864,17.741935483870968,1521.8221583317368,33519.99333011961,80.64516129032258,160.85292165115743,190.0,23.387096774193548,1269.668253901905,0.015462952671556451,69.35483870967742,1538.207764430382,7556.0,83.87096774193549,99.77686965705182,894,16.129032258064516,1257.147205726205,5.4,60.483870967741936,1367.5710379343864,470.85646312450433,66.12903225806451,2024.5232483760506,195.77716098334656,83.87096774193549
36075,544.8629180170593,41560.73328110946,66.12903225806451,1611.006472653274,35484.386872980314,90.3225806451613,299.6943908658407,354.0,53.225806451612904,1284.9602682124475,0.015649190055069824,72.58064516129032,1505.8394432889802,7397.0,79.03225806451613,319.53151882342206,2863,62.903225806451616,1350.269220965183,5.8,77.41935483870968,877.8467889652641,302.2437758273283,19.35483870967742,759.2998205286763,73.42645401454868,22.580645161290324
36079,207.1033387666877,15797.306697682212,32.25806451612903,729.4594582228345,16067.23626696726,3.225806451612903,429.2233225112464,507.0,60.483870967741936,964.1223915597745,0.011741790711440771,6.451612903225806,983.4676693969262,4831.0,9.67741935483871,260.7145050546678,2336,59.67741935483871,1117.4641828677377,4.8,29.032258064516128,1497.7090299678432,515.6631407648495,77.41935483870968,883.4829203983264,85.4353132628153,33.87096774193548
36083,489.23503381112715,37317.58223884528,64.51612903225806,1067.4762989641033,23512.470379957205,17.741935483870968,551.9794995608139,652.0,66.12903225806451,1102.5976420911109,0.013428244033848097,20.967741935483872,1337.4834584843315,6570.0,48.38709677419355,405.02266217610855,3629,66.12903225806451,1094.1836790579932,4.7,22.580645161290324,1193.1463510604276,410.80181962523784,45.16129032258065,788.3714258682418,76.23776100407022,24.193548387096776
36091,460.0188467029702,35089.0470977273,62.903225806451616,693.0466740188309,15265.20018346898,1.6129032258064515,695.9005347223758,822.0,70.96774193548387,911.2524767389921,0.011097902051461609,1.6129032258064515,1007.6930166662772,4950.0,11.290322580645162,536.3843798342182,4806,72.58064516129032,977.7811600092706,4.2,6.451612903225806,1038.6377561206987,357.6043121337492,30.64516129032258,620.8272309008781,60.035760431213376,11.290322580645162
36095,117.17819143378867,8938.04918540997,8.064516129032258,1309.0463855515843,28833.346835091357,50.0,65.18776298494275,77.0,6.451612903225806,1120.7047333794865,0.013648765492702606,27.419354838709676,1233.864115962486,6061.0,30.64516129032258,72.4330966526025,649,8.064516129032258,1094.1836790579932,4.7,22.580645161290324,721.4469468879444,248.3951095196619,3.225806451612903,300.2310238126234,29.033194619181263,6.451612903225806
36097,75.60575127988926,5767.011039945641,4.838709677419355,1470.3475555041468,32386.20227969698,74.19354838709677,39.789933250549474,47.0,1.6129032258064515,1134.7950537886506,0.013820367765142194,33.87096774193548,1432.3491040937226,7036.0,69.35483870967742,47.098253909704546,422,3.225806451612903,1257.147205726205,5.4,60.483870967741936,766.5993700195467,263.941146740046,6.451612903225806,638.7967065314054,61.77345987532992,12.903225806451612
36101,395.1856364629604,30143.737608967454,58.064516129032256,1434.8427767247974,31604.166125632953,69.35483870967742,307.3137397861587,363.0,54.83870967741935,1141.0435907850026,0.013896467038747033,37.096774193548384,1408.1237568243716,6917.0,62.903225806451616,239.1743083613669,2143,56.45161290322581,1210.586198106716,5.2,50.0,1105.389205046813,380.58692164941965,37.096774193548384,1485.3491235340055,143.63748833600687,66.12903225806451
36103,3695.3115166798857,281868.7990261365,93.54838709677419,866.6501701673778,19089.029401045816,6.451612903225806,8837.59815324438,10439.0,95.16129032258064,1168.5830482769054,0.014231862782075222,45.16129032258065,1183.581252302573,5814.0,22.580645161290324,4403.575133320623,39456,93.54838709677419,1233.8667019164604,5.3,53.225806451612904,2053.322178758982,706.9614608143974,93.54838709677419,2047.0403300440703,197.95462687618388,87.09677419354838
36107,183.19918567819556,13973.959764040223,20.967741935483872,1316.150036121811,28989.813422484538,53.225806451612904,160.85292165115743,190.0,23.387096774193548,1044.5422512368593,0.012721202837575609,16.129032258064516,1190.0956314002135,5846.0,25.806451612903224,114.28581043492288,1024,22.580645161290324,1070.9031752482485,4.6,14.516129032258064,1144.8297102406152,394.1663381947182,43.54838709677419,1201.3642405875632,116.17534178370641,48.38709677419355
36111,625.0548353139263,47677.56519583251,70.96774193548387,1218.9815055628533,26849.55775699713,37.096774193548384,618.0138568702365,730.0,69.35483870967742,1236.0542014344928,0.015053576048327933,56.45161290322581,1330.154781999486,6534.0,44.354838709677416,476.2280792244297,4267,69.35483870967742,1140.7446866774824,4.9,35.483870967741936,1194.0081384347404,411.0985341239941,46.774193548387096,1281.1692040124049,123.8927089140804,51.61290322580645
36113,207.6807337688252,15841.348894146995,33.87096774193548,1124.7405136444531,24773.784708724812,22.580645161290324,200.64285490170693,237.0,32.25806451612903,943.2087540121771,0.011487089070602889,4.838709677419355,1337.6870328311327,6571.0,50.0,177.5671136737913,1591,40.32258064516129,1257.147205726205,5.4,60.483870967741936,1076.489764554398,370.6368072063055,33.87096774193548,857.1104923055559,82.88502439634681,32.25806451612903
36115,249.7645809246178,19051.395842194415,40.32258064516129,1413.210885497209,31127.697278273343,64.51612903225806,247.2055427480946,292.0,46.774193548387096,1082.3541707166496,0.013181704168958723,19.35483870967742,1414.8417102688136,6950.0,66.12903225806451,134.15189857693096,1202,29.032258064516128,1070.9031752482485,4.6,14.516129032258064,1385.6846426133725,477.0930004574864,69.35483870967742,811.0024623373213,78.42624665054572,27.419354838709676
36117,329.296618219042,25117.893818100576,51.61290322580645,1268.225734185746,27934.222089126288,45.16129032258065,187.09734571003048,221.0,27.419354838709676,1036.0291030752505,0.012617523465657508,14.516129032258064,1454.9458565886632,7147.0,70.96774193548387,222.0984011381802,1990,50.0,1117.4641828677377,4.8,29.032258064516128,713.8500494323465,245.77948797793545,1.6129032258064515,678.5254082397089,65.61533841944883,17.741935483870968
36121,136.14974150402054,10385.149926395676,12.903225806451612,1182.895423878866,26054.71769586712,30.64516129032258,171.85864786939453,203.0,25.806451612903224,1078.9454918602414,0.013140190773891001,17.741935483870968,1314.275982948987,6456.0,40.32258064516129,90.84829071682346,814,12.903225806451612,1094.1836790579932,4.7,22.580645161290324,1479.2139639748348,509.29526581198724,74.19354838709677,1245.3045662182544,120.42449634963245,50.0
37001,410.8329080653753,31337.270991660756,88.0,219.570247255739,18487.08386673319,37.0,437.2030602170715,1184.0,83.0,262.3124855480495,0.01080631421370145,69.0,221.7889474001537,8078.0,34.0,388.6040984317652,4817,86.0,235.43746148436048,5.9,55.0,277.34400002804216,698.4879858886549,77.0,227.11670026954448,114.44820039053974,49.0
37009,67.48879225504463,5147.870412220448,25.0,224.7583751840736,18923.906966953822,44.0,37.295193481354914,101.0,17.0,194.35353347448472,0.008006654150984777,15.0,202.81690448686993,7387.0,17.0,53.88987705053334,668,28.0,195.5328069954858,4.9,8.0,147.42271551726998,371.28257912730214,7.0,269.91375943633375,136.0144101753483,61.0
37021,503.8098399340502,38429.3107303036,92.0,174.74689447612215,14713.106780212029,16.0,463.4204734564398,1255.0,85.0,230.99077140851085,0.009515974243812408,50.0,203.61312625891804,7416.0,19.0,635.8682798088381,7882,94.0,231.446996035473,5.8,49.5,190.7854944974432,480.49128798465495,21.0,213.49524826586892,107.58410511847651,44.0
37023,251.01395703387124,19146.695018422895,72.0,251.31725551657155,21160.07627609316,59.0,160.62781350880581,435.0,63.0,244.56981121937417,0.01007538097815053,57.0,268.6287523351205,9784.0,69.0,181.59597790531524,2251,66.0,227.45653058658556,5.7,45.5,190.8853069180099,480.74266453003264,22.0,265.3682016136875,133.72382162789413,58.0
37025,409.36776901974457,31225.513977039893,86.0,171.33696344394696,14426.001939007496,11.0,574.936794559105,1557.0,95.0,224.16544081259852,0.009234795607280032,40.0,182.36224172218627,6642.0,9.0,493.88297500503774,6122,91.0,227.45653058658556,5.7,45.5,285.61751579330223,719.3247494837216,82.0,199.86326868192918,100.71470480889616,39.0
37027,229.90803510627177,17536.789915911555,71.0,253.45426949173356,21340.00573865457,60.0,198.66152567295987,538.0,67.0,209.55726376768638,0.008632992186040349,25.0,247.78970664599987,9025.0,56.0,187.24312071001182,2321,69.0,263.37071962657274,6.6,76.0,259.9480372184561,654.6764340821144,64.0,152.1335794714029,76.66285380515467,26.0
37031,131.88891300848934,10060.144955780701,44.0,171.98606692549146,14480.654291279634,12.0,158.41225746040848,429.0,61.5,222.42938191632828,0.00916327633557098,36.0,240.26678369630415,8751.0,47.0,123.99512129740981,1537,51.0,191.54234154659835,4.8,6.5,245.18905141477296,617.5060814992875,51.0,117.11375483448951,59.01573273070114,12.0
37035,389.35740151365275,29699.174930506317,83.0,221.08024307370613,18614.220487810366,40.0,465.26677016343757,1260.0,87.0,235.42628630989273,0.009698701221614262,51.0,229.06476704128278,8343.0,41.0,374.00220060819254,4636,84.0,243.41839238213538,6.1,61.5,313.56735954582774,789.716140920458,91.0,323.3805677090309,162.95729892009453,77.0
37037,132.5356861007047,10109.479133406125,45.0,161.23246950491068,13575.237187331979,9.0,110.40854307846654,299.0,44.0,226.6056229173593,0.009335322177746562,44.0,170.1718118328983,6198.0,7.0,127.14138657431222,1576,54.0,179.57094519993595,4.5,3.0,159.42251965834765,401.5039613267087,11.0,186.53347796727908,93.99758291929636,34.0
37049,226.13299215987186,17248.839409771314,68.0,200.57340940001657,16887.613360000894,26.0,249.9885741274978,677.0,74.0,257.72687979031775,0.010617404042023288,66.0,270.0290044169982,9835.0,71.0,190.55073292419127,2362,70.0,231.446996035473,5.8,49.5,263.18243544411104,662.8222324479385,67.0,215.66093259029128,108.6754324988496,46.0
37053,43.49219058876825,3317.4717403219984,14.0,141.9207568290011,11949.255268962283,4.0,46.526677016343754,126.0,23.0,156.94936521654904,0.006465739336148902,1.0,195.54108484574087,7122.0,12.0,52.19573420912437,647,26.0,187.5518760977109,4.7,4.5,180.20381724920347,453.84144364802074,16.0,100.0695033261771,50.42682707200231,9.0
37055,58.46036786575253,4459.205565367566,21.0,143.10513658261706,12048.97610140119,5.0,50.58852977173884,137.0,26.5,185.89558941621715,0.007658217815960205,7.0,199.08289893519614,7251.0,13.0,89.8702440633146,1114,40.0,251.39932327991033,6.3,70.0,146.98501163073593,370.1802264314086,6.0,37.53451350812849,18.914318138831096,1.0
37057,409.9353454067907,31268.807234956083,87.0,221.5741335621242,18655.804422767324,42.0,415.4167590744978,1125.0,82.0,219.6075728512464,0.009047028131278927,32.0,247.62497110695543,9019.0,55.0,375.69634344960156,4657,85.0,235.43746148436048,5.9,55.0,266.5109281918054,671.205006891038,71.0,171.67646768988493,86.5108675548449,32.0
37059,86.82598776719804,6622.861641225524,34.0,183.5863884240742,15457.362743839623,20.0,133.67188158663842,362.0,56.0,210.211921375081,0.008659961683100757,26.0,213.38743490888763,7772.0,30.0,86.40128491185811,1071,37.0,211.49466879103568,5.3,29.5,335.47342407930654,844.8863371143163,94.0,101.89491210811876,51.346683471035796,10.0
37069,173.46718322233454,13231.627803129499,55.0,225.516878247662,18987.77039984143,45.0,148.81151458402013,403.0,59.0,224.73852074875526,0.009258404402899269,41.0,227.82925049844954,8298.0,40.0,146.66436598483477,1818,63.0,235.43746148436048,5.9,55.0,229.6283875000682,578.316710913396,42.0,119.60520718280785,60.27122049221497,16.0
